Date Day,Date,Power_kW,Temperature (C),Hour,Week Day
18-01-2017,2017-01-18 05:00:00,43.5096865,7.3,05,2
18-01-2017,2017-01-18 06:00:00,55.250784,6.335,06,2
18-01-2017,2017-01-18 07:00:00,94.0417445,5.564,07,2
18-01-2017,2017-01-18 08:00:00,114.977759,4.88,08,2
18-01-2017,2017-01-18 09:00:00,126.3928545,4.732,09,2
18-01-2017,2017-01-18 10:00:00,210.8732575,4.775,10,2
18-01-2017,2017-01-18 11:00:00,199.3814685,5.723,11,2
18-01-2017,2017-01-18 12:00:00,199.878556,5.8039999999999985,12,2
18-01-2017,2017-01-18 13:00:00,203.1125745,7.46,13,2
18-01-2017,2017-01-18 14:00:00,214.013758,7.34,14,2
18-01-2017,2017-01-18 15:00:00,209.529264,7.36,15,2
18-01-2017,2017-01-18 16:00:00,206.0841745,7.46,16,2
18-01-2017,2017-01-18 17:00:00,155.6849645,8.02,17,2
18-01-2017,2017-01-18 18:00:00,135.5930155,7.62,18,2
18-01-2017,2017-01-18 19:00:00,111.9539375,6.7639999999999985,19,2
18-01-2017,2017-01-18 20:00:00,93.882895,6.181,20,2
18-01-2017,2017-01-18 21:00:00,66.014531,6.335,21,2
18-01-2017,2017-01-18 22:00:00,56.0201225,5.693,22,2
18-01-2017,2017-01-18 23:00:00,46.8942515,5.433,23,2
19-01-2017,2017-01-19 00:00:00,46.7115855,5.377999999999999,00,3
19-01-2017,2017-01-19 01:00:00,46.6268075,4.934,01,3
19-01-2017,2017-01-19 02:00:00,43.491114,4.694,02,3
19-01-2017,2017-01-19 03:00:00,44.220904,4.442,03,3
19-01-2017,2017-01-19 04:00:00,43.312381,4.49,04,3
19-01-2017,2017-01-19 05:00:00,42.541076,4.433,05,3
19-01-2017,2017-01-19 06:00:00,55.4480895,3.895,06,3
19-01-2017,2017-01-19 07:00:00,96.5217195,3.615,07,3
19-01-2017,2017-01-19 08:00:00,116.172954,3.093,08,3
19-01-2017,2017-01-19 09:00:00,127.0702045,3.042,09,3
19-01-2017,2017-01-19 10:00:00,199.709,3.415,10,3
19-01-2017,2017-01-19 11:00:00,196.0860515,4.198,11,3
19-01-2017,2017-01-19 12:00:00,189.9846575,5.917000000000002,12,3
19-01-2017,2017-01-19 13:00:00,185.9035145,6.496,13,3
19-01-2017,2017-01-19 14:00:00,196.336671,7.05,14,3
19-01-2017,2017-01-19 15:00:00,199.5414105,9.12,15,3
19-01-2017,2017-01-19 16:00:00,200.6199265,10.13,16,3
19-01-2017,2017-01-19 17:00:00,152.96245449999995,9.88,17,3
19-01-2017,2017-01-19 18:00:00,141.55741,8.74,18,3
19-01-2017,2017-01-19 19:00:00,115.481183,7.2,19,3
19-01-2017,2017-01-19 20:00:00,95.615163,6.436,20,3
19-01-2017,2017-01-19 21:00:00,68.855468,6.268,21,3
19-01-2017,2017-01-19 22:00:00,58.8335285,6.307,22,3
19-01-2017,2017-01-19 23:00:00,50.3421815,6.026,23,3
20-01-2017,2017-01-20 00:00:00,47.2910475,6.057,00,4
20-01-2017,2017-01-20 01:00:00,46.7177035,6.0,01,4
20-01-2017,2017-01-20 02:00:00,44.529863,5.7360000000000015,02,4
20-01-2017,2017-01-20 03:00:00,45.6584155,5.9270000000000005,03,4
20-01-2017,2017-01-20 04:00:00,44.1302265,5.31,04,4
20-01-2017,2017-01-20 05:00:00,44.286454,5.483,05,4
20-01-2017,2017-01-20 06:00:00,57.955377,5.417000000000002,06,4
20-01-2017,2017-01-20 07:00:00,94.4848625,3.879,07,4
20-01-2017,2017-01-20 08:00:00,123.0393165,3.976,08,4
20-01-2017,2017-01-20 09:00:00,128.6250505,4.913,09,4
20-01-2017,2017-01-20 10:00:00,209.5347265,3.1010000000000004,10,4
20-01-2017,2017-01-20 11:00:00,205.194661,6.189,11,4
20-01-2017,2017-01-20 12:00:00,201.2741155,4.401,12,4
20-01-2017,2017-01-20 13:00:00,192.186919,7.82,13,4
20-01-2017,2017-01-20 14:00:00,201.195237,8.14,14,4
20-01-2017,2017-01-20 15:00:00,207.6403315,8.97,15,4
20-01-2017,2017-01-20 16:00:00,204.961303,10.47,16,4
20-01-2017,2017-01-20 17:00:00,160.8655995,10.8,17,4
20-01-2017,2017-01-20 18:00:00,143.39281,10.19,18,4
20-01-2017,2017-01-20 19:00:00,110.715261,9.99,19,4
20-01-2017,2017-01-20 20:00:00,88.888859,9.61,20,4
20-01-2017,2017-01-20 21:00:00,67.544905,9.54,21,4
20-01-2017,2017-01-20 22:00:00,52.794844,9.13,22,4
20-01-2017,2017-01-20 23:00:00,45.563805,8.76,23,4
21-01-2017,2017-01-21 00:00:00,46.9558685,8.4,00,5
21-01-2017,2017-01-21 01:00:00,44.350693,8.11,01,5
21-01-2017,2017-01-21 02:00:00,43.23393950000001,8.33,02,5
21-01-2017,2017-01-21 03:00:00,43.6980335,8.42,03,5
21-01-2017,2017-01-21 04:00:00,43.3965035,8.51,04,5
21-01-2017,2017-01-21 05:00:00,44.0476335,8.98,05,5
21-01-2017,2017-01-21 06:00:00,43.8824475,7.44,06,5
21-01-2017,2017-01-21 07:00:00,63.7100115,4.485,07,5
21-01-2017,2017-01-21 08:00:00,75.01039449999998,6.816,08,5
21-01-2017,2017-01-21 09:00:00,75.09058399999998,5.956,09,5
21-01-2017,2017-01-21 10:00:00,75.9027485,6.997000000000001,10,5
21-01-2017,2017-01-21 11:00:00,65.8910785,8.81,11,5
21-01-2017,2017-01-21 12:00:00,51.3643245,10.36,12,5
21-01-2017,2017-01-21 13:00:00,50.4846435,11.58,13,5
21-01-2017,2017-01-21 14:00:00,50.4898875,11.95,14,5
21-01-2017,2017-01-21 15:00:00,49.7574755,12.86,15,5
21-01-2017,2017-01-21 16:00:00,50.4807105,14.21,16,5
21-01-2017,2017-01-21 17:00:00,52.288798,13.06,17,5
21-01-2017,2017-01-21 18:00:00,54.2917875,11.93,18,5
21-01-2017,2017-01-21 19:00:00,52.983628,10.81,19,5
21-01-2017,2017-01-21 20:00:00,51.516182,10.39,20,5
21-01-2017,2017-01-21 21:00:00,45.33088400000001,10.11,21,5
21-01-2017,2017-01-21 22:00:00,45.225567,9.9,22,5
21-01-2017,2017-01-21 23:00:00,44.6192295,9.68,23,5
22-01-2017,2017-01-22 00:00:00,43.930736,9.8,00,6
22-01-2017,2017-01-22 01:00:00,43.4222865,9.67,01,6
22-01-2017,2017-01-22 02:00:00,42.8371435,10.07,02,6
22-01-2017,2017-01-22 03:00:00,43.50640900000001,9.72,03,6
22-01-2017,2017-01-22 04:00:00,43.098251,9.58,04,6
22-01-2017,2017-01-22 05:00:00,42.5238145,9.18,05,6
22-01-2017,2017-01-22 06:00:00,43.3257095,8.43,06,6
22-01-2017,2017-01-22 07:00:00,47.5252795,8.92,07,6
22-01-2017,2017-01-22 08:00:00,47.799497,8.22,08,6
22-01-2017,2017-01-22 09:00:00,48.00860150000001,9.61,09,6
22-01-2017,2017-01-22 10:00:00,47.703357,10.45,10,6
22-01-2017,2017-01-22 11:00:00,48.5474225,11.24,11,6
22-01-2017,2017-01-22 12:00:00,48.748661,12.13,12,6
22-01-2017,2017-01-22 13:00:00,50.7564575,12.45,13,6
22-01-2017,2017-01-22 14:00:00,52.4507065,11.22,14,6
22-01-2017,2017-01-22 15:00:00,52.6665845,11.7,15,6
22-01-2017,2017-01-22 16:00:00,53.733957,12.12,16,6
22-01-2017,2017-01-22 17:00:00,54.374599,11.77,17,6
22-01-2017,2017-01-22 18:00:00,54.5107245,11.22,18,6
22-01-2017,2017-01-22 19:00:00,52.94451650000001,10.27,19,6
22-01-2017,2017-01-22 20:00:00,51.8327885,9.93,20,6
22-01-2017,2017-01-22 21:00:00,47.12389500000001,9.92,21,6
22-01-2017,2017-01-22 22:00:00,45.2882765,9.89,22,6
22-01-2017,2017-01-22 23:00:00,45.735983,9.78,23,6
23-01-2017,2017-01-23 00:00:00,46.243777,9.72,00,0
23-01-2017,2017-01-23 01:00:00,45.7903895,9.58,01,0
23-01-2017,2017-01-23 02:00:00,45.0479265,9.53,02,0
23-01-2017,2017-01-23 03:00:00,44.0201025,9.51,03,0
23-01-2017,2017-01-23 04:00:00,43.7705755,9.28,04,0
23-01-2017,2017-01-23 05:00:00,42.9529485,9.06,05,0
23-01-2017,2017-01-23 06:00:00,52.3147995,8.68,06,0
23-01-2017,2017-01-23 07:00:00,89.7246215,8.59,07,0
23-01-2017,2017-01-23 08:00:00,110.810527,8.8,08,0
23-01-2017,2017-01-23 09:00:00,124.4923415,8.54,09,0
23-01-2017,2017-01-23 10:00:00,198.628736,9.54,10,0
23-01-2017,2017-01-23 11:00:00,186.768556,10.82,11,0
23-01-2017,2017-01-23 12:00:00,187.665717,11.49,12,0
23-01-2017,2017-01-23 13:00:00,189.5957275,13.55,13,0
23-01-2017,2017-01-23 14:00:00,201.170765,13.28,14,0
23-01-2017,2017-01-23 15:00:00,201.6940725,13.76,15,0
23-01-2017,2017-01-23 16:00:00,196.808631,13.55,16,0
23-01-2017,2017-01-23 17:00:00,154.24898249999995,12.67,17,0
23-01-2017,2017-01-23 18:00:00,144.14641650000004,11.45,18,0
23-01-2017,2017-01-23 19:00:00,104.8338965,10.49,19,0
23-01-2017,2017-01-23 20:00:00,83.9955515,10.06,20,0
23-01-2017,2017-01-23 21:00:00,58.067686,9.7,21,0
23-01-2017,2017-01-23 22:00:00,50.393092,9.71,22,0
23-01-2017,2017-01-23 23:00:00,48.052083,9.6,23,0
24-01-2017,2017-01-24 00:00:00,46.2977465,9.32,00,1
24-01-2017,2017-01-24 01:00:00,45.5295005,8.88,01,1
24-01-2017,2017-01-24 02:00:00,44.6388945,8.65,02,1
24-01-2017,2017-01-24 03:00:00,43.8890025,8.7,03,1
24-01-2017,2017-01-24 04:00:00,43.7898035,8.47,04,1
24-01-2017,2017-01-24 05:00:00,44.233577,9.04,05,1
24-01-2017,2017-01-24 06:00:00,51.6265245,8.95,06,1
24-01-2017,2017-01-24 07:00:00,90.691921,8.81,07,1
24-01-2017,2017-01-24 08:00:00,113.0835825,8.53,08,1
24-01-2017,2017-01-24 09:00:00,130.25549750000002,8.54,09,1
24-01-2017,2017-01-24 10:00:00,215.996427,10.01,10,1
24-01-2017,2017-01-24 11:00:00,199.645198,11.47,11,1
24-01-2017,2017-01-24 12:00:00,199.2158455,11.74,12,1
24-01-2017,2017-01-24 13:00:00,193.6305485,13.36,13,1
24-01-2017,2017-01-24 14:00:00,203.526632,13.81,14,1
24-01-2017,2017-01-24 15:00:00,215.256149,14.85,15,1
24-01-2017,2017-01-24 16:00:00,215.031531,14.2,16,1
24-01-2017,2017-01-24 17:00:00,158.7500825,13.01,17,1
24-01-2017,2017-01-24 18:00:00,139.87496000000002,12.45,18,1
24-01-2017,2017-01-24 19:00:00,105.073591,11.38,19,1
24-01-2017,2017-01-24 20:00:00,84.93706800000002,10.84,20,1
24-01-2017,2017-01-24 21:00:00,59.8285775,10.22,21,1
24-01-2017,2017-01-24 22:00:00,49.565851,10.07,22,1
24-01-2017,2017-01-24 23:00:00,47.2604575,9.48,23,1
25-01-2017,2017-01-25 00:00:00,46.948658,9.43,00,2
25-01-2017,2017-01-25 01:00:00,46.6220005,8.92,01,2
25-01-2017,2017-01-25 02:00:00,46.105248,8.91,02,2
25-01-2017,2017-01-25 03:00:00,45.87626,8.39,03,2
25-01-2017,2017-01-25 04:00:00,45.2489465,8.34,04,2
25-01-2017,2017-01-25 05:00:00,44.728261,7.19,05,2
25-01-2017,2017-01-25 06:00:00,52.735630500000006,6.706,06,2
25-01-2017,2017-01-25 07:00:00,92.854197,6.7360000000000015,07,2
25-01-2017,2017-01-25 08:00:00,115.6605715,4.393,08,2
25-01-2017,2017-01-25 09:00:00,137.92659550000002,2.584,09,2
25-01-2017,2017-01-25 10:00:00,218.0706475,3.696,10,2
25-01-2017,2017-01-25 11:00:00,199.011111,5.729,11,2
25-01-2017,2017-01-25 12:00:00,196.5929715,7.1,12,2
25-01-2017,2017-01-25 13:00:00,194.8340465,10.87,13,2
25-01-2017,2017-01-25 14:00:00,205.6095925,11.87,14,2
25-01-2017,2017-01-25 15:00:00,205.1481205,12.63,15,2
25-01-2017,2017-01-25 16:00:00,201.9082025,11.8,16,2
25-01-2017,2017-01-25 17:00:00,158.2453475,11.73,17,2
25-01-2017,2017-01-25 18:00:00,143.94364850000005,11.69,18,2
25-01-2017,2017-01-25 19:00:00,109.571632,11.62,19,2
25-01-2017,2017-01-25 20:00:00,85.215,11.55,20,2
25-01-2017,2017-01-25 21:00:00,60.32435400000001,11.28,21,2
25-01-2017,2017-01-25 22:00:00,50.6607545,11.27,22,2
25-01-2017,2017-01-25 23:00:00,47.6909025,11.67,23,2
26-01-2017,2017-01-26 00:00:00,46.3104195,11.48,00,3
26-01-2017,2017-01-26 01:00:00,45.2222895,11.93,01,3
26-01-2017,2017-01-26 02:00:00,43.801821,12.15,02,3
26-01-2017,2017-01-26 03:00:00,44.5545535,12.34,03,3
26-01-2017,2017-01-26 04:00:00,44.546032,12.48,04,3
26-01-2017,2017-01-26 05:00:00,44.9574675,12.09,05,3
26-01-2017,2017-01-26 06:00:00,53.009411,12.0,06,3
26-01-2017,2017-01-26 07:00:00,92.7866805,12.11,07,3
26-01-2017,2017-01-26 08:00:00,114.154014,12.16,08,3
26-01-2017,2017-01-26 09:00:00,132.8552105,12.24,09,3
26-01-2017,2017-01-26 10:00:00,231.2619295,12.55,10,3
26-01-2017,2017-01-26 11:00:00,201.4851865,11.95,11,3
26-01-2017,2017-01-26 12:00:00,209.140771,11.64,12,3
26-01-2017,2017-01-26 13:00:00,213.2640845,11.48,13,3
26-01-2017,2017-01-26 14:00:00,219.4546265,12.02,14,3
26-01-2017,2017-01-26 15:00:00,213.417253,11.89,15,3
26-01-2017,2017-01-26 16:00:00,209.635018,11.59,16,3
26-01-2017,2017-01-26 17:00:00,156.4610765,11.67,17,3
26-01-2017,2017-01-26 18:00:00,143.827625,12.01,18,3
26-01-2017,2017-01-26 19:00:00,108.503167,12.04,19,3
26-01-2017,2017-01-26 20:00:00,86.99686750000002,12.02,20,3
26-01-2017,2017-01-26 21:00:00,60.98684599999999,11.98,21,3
26-01-2017,2017-01-26 22:00:00,50.813486,11.62,22,3
26-01-2017,2017-01-26 23:00:00,46.7884975,11.46,23,3
27-01-2017,2017-01-27 00:00:00,45.3153705,11.88,00,4
27-01-2017,2017-01-27 01:00:00,43.4034955,10.16,01,4
27-01-2017,2017-01-27 02:00:00,43.1889285,10.25,02,4
27-01-2017,2017-01-27 03:00:00,43.438237,10.17,03,4
27-01-2017,2017-01-27 04:00:00,44.1660605,8.85,04,4
27-01-2017,2017-01-27 05:00:00,43.5704295,9.89,05,4
27-01-2017,2017-01-27 06:00:00,51.9031455,9.38,06,4
27-01-2017,2017-01-27 07:00:00,92.2142105,9.89,07,4
27-01-2017,2017-01-27 08:00:00,113.25357549999998,10.46,08,4
27-01-2017,2017-01-27 09:00:00,127.7200235,9.09,09,4
27-01-2017,2017-01-27 10:00:00,209.7195775,10.84,10,4
27-01-2017,2017-01-27 11:00:00,187.9460525,9.55,11,4
27-01-2017,2017-01-27 12:00:00,199.034709,11.96,12,4
27-01-2017,2017-01-27 13:00:00,200.1545215,12.03,13,4
27-01-2017,2017-01-27 14:00:00,207.338583,12.37,14,4
27-01-2017,2017-01-27 15:00:00,205.7031105,10.81,15,4
27-01-2017,2017-01-27 16:00:00,200.728521,11.83,16,4
27-01-2017,2017-01-27 17:00:00,162.876018,12.02,17,4
27-01-2017,2017-01-27 18:00:00,146.358729,11.32,18,4
27-01-2017,2017-01-27 19:00:00,108.0257445,11.05,19,4
27-01-2017,2017-01-27 20:00:00,84.023301,10.4,20,4
27-01-2017,2017-01-27 21:00:00,58.802283,10.67,21,4
27-01-2017,2017-01-27 22:00:00,49.856456,10.69,22,4
27-01-2017,2017-01-27 23:00:00,47.38391,10.58,23,4
28-01-2017,2017-01-28 00:00:00,47.1101295,9.99,00,5
28-01-2017,2017-01-28 01:00:00,46.5691235,10.36,01,5
28-01-2017,2017-01-28 02:00:00,45.688787,10.92,02,5
28-01-2017,2017-01-28 03:00:00,45.5360555,10.31,03,5
28-01-2017,2017-01-28 04:00:00,45.317774,10.58,04,5
28-01-2017,2017-01-28 05:00:00,45.113258,10.2,05,5
28-01-2017,2017-01-28 06:00:00,46.125787,10.47,06,5
28-01-2017,2017-01-28 07:00:00,66.24614100000001,10.73,07,5
28-01-2017,2017-01-28 08:00:00,78.1445585,11.05,08,5
28-01-2017,2017-01-28 09:00:00,75.4377805,11.73,09,5
28-01-2017,2017-01-28 10:00:00,78.3237285,12.76,10,5
28-01-2017,2017-01-28 11:00:00,143.1893865,12.96,11,5
28-01-2017,2017-01-28 12:00:00,112.9795765,13.2,12,5
28-01-2017,2017-01-28 13:00:00,117.177617,13.31,13,5
28-01-2017,2017-01-28 14:00:00,121.965826,13.38,14,5
28-01-2017,2017-01-28 15:00:00,78.5203785,13.36,15,5
28-01-2017,2017-01-28 16:00:00,75.6007815,11.63,16,5
28-01-2017,2017-01-28 17:00:00,75.5173145,11.3,17,5
28-01-2017,2017-01-28 18:00:00,72.423573,11.27,18,5
28-01-2017,2017-01-28 19:00:00,58.2958,11.28,19,5
28-01-2017,2017-01-28 20:00:00,55.31983,11.1,20,5
28-01-2017,2017-01-28 21:00:00,47.799934,11.07,21,5
28-01-2017,2017-01-28 22:00:00,46.82782750000001,11.68,22,5
28-01-2017,2017-01-28 23:00:00,46.3930125,11.75,23,5
29-01-2017,2017-01-29 00:00:00,45.904228,12.27,00,6
29-01-2017,2017-01-29 01:00:00,45.101022,12.61,01,6
29-01-2017,2017-01-29 02:00:00,44.730446,12.78,02,6
29-01-2017,2017-01-29 03:00:00,44.912675,12.88,03,6
29-01-2017,2017-01-29 04:00:00,44.7529515,12.82,04,6
29-01-2017,2017-01-29 05:00:00,45.1217795,12.71,05,6
29-01-2017,2017-01-29 06:00:00,45.0684655,12.77,06,6
29-01-2017,2017-01-29 07:00:00,48.7694185,12.89,07,6
29-01-2017,2017-01-29 08:00:00,49.413775,12.89,08,6
29-01-2017,2017-01-29 09:00:00,49.9545625,13.18,09,6
29-01-2017,2017-01-29 10:00:00,49.36810850000001,13.37,10,6
29-01-2017,2017-01-29 11:00:00,48.3123165,14.11,11,6
29-01-2017,2017-01-29 12:00:00,49.27480900000001,14.59,12,6
29-01-2017,2017-01-29 13:00:00,50.344585,14.6,13,6
29-01-2017,2017-01-29 14:00:00,51.910793,14.1,14,6
29-01-2017,2017-01-29 15:00:00,52.6578445,13.35,15,6
29-01-2017,2017-01-29 16:00:00,54.595284,13.54,16,6
29-01-2017,2017-01-29 17:00:00,53.1009625,13.67,17,6
29-01-2017,2017-01-29 18:00:00,52.941676,13.73,18,6
29-01-2017,2017-01-29 19:00:00,51.0064215,13.73,19,6
29-01-2017,2017-01-29 20:00:00,51.5526715,13.61,20,6
29-01-2017,2017-01-29 21:00:00,46.83766,13.65,21,6
29-01-2017,2017-01-29 22:00:00,46.8470555,13.63,22,6
29-01-2017,2017-01-29 23:00:00,45.6977455,13.6,23,6
30-01-2017,2017-01-30 00:00:00,45.5146425,13.55,00,0
30-01-2017,2017-01-30 01:00:00,45.3123115,13.22,01,0
30-01-2017,2017-01-30 02:00:00,45.4600175,13.02,02,0
30-01-2017,2017-01-30 03:00:00,44.626003,12.88,03,0
30-01-2017,2017-01-30 04:00:00,44.4750195,13.16,04,0
30-01-2017,2017-01-30 05:00:00,44.7254205,13.09,05,0
30-01-2017,2017-01-30 06:00:00,57.0680485,12.75,06,0
30-01-2017,2017-01-30 07:00:00,94.54932,12.59,07,0
30-01-2017,2017-01-30 08:00:00,117.6939325,12.58,08,0
30-01-2017,2017-01-30 09:00:00,130.0951185,12.25,09,0
30-01-2017,2017-01-30 10:00:00,215.585647,13.7,10,0
30-01-2017,2017-01-30 11:00:00,194.0190415,14.46,11,0
30-01-2017,2017-01-30 12:00:00,207.434286,13.69,12,0
30-01-2017,2017-01-30 13:00:00,202.7385025,13.52,13,0
30-01-2017,2017-01-30 14:00:00,207.1071915,14.35,14,0
30-01-2017,2017-01-30 15:00:00,197.004844,13.86,15,0
30-01-2017,2017-01-30 16:00:00,199.8503695,13.76,16,0
30-01-2017,2017-01-30 17:00:00,162.6651655,13.54,17,0
30-01-2017,2017-01-30 18:00:00,147.3443825,13.41,18,0
30-01-2017,2017-01-30 19:00:00,111.501424,13.06,19,0
30-01-2017,2017-01-30 20:00:00,88.284051,12.62,20,0
30-01-2017,2017-01-30 21:00:00,59.006799,11.99,21,0
30-01-2017,2017-01-30 22:00:00,52.342112,11.9,22,0
31-01-2017,2017-01-31 09:00:00,134.7806325,10.76,09,1
31-01-2017,2017-01-31 10:00:00,231.16819300000003,10.74,10,1
31-01-2017,2017-01-31 11:00:00,203.447535,11.23,11,1
31-01-2017,2017-01-31 12:00:00,205.206897,11.61,12,1
31-01-2017,2017-01-31 13:00:00,214.8888505,11.17,13,1
31-01-2017,2017-01-31 14:00:00,220.43154,12.0,14,1
31-01-2017,2017-01-31 15:00:00,221.1720365,11.59,15,1
31-01-2017,2017-01-31 16:00:00,216.766421,11.55,16,1
31-01-2017,2017-01-31 17:00:00,162.963418,11.94,17,1
31-01-2017,2017-01-31 18:00:00,144.388733,11.93,18,1
31-01-2017,2017-01-31 19:00:00,113.2505165,12.09,19,1
31-01-2017,2017-01-31 20:00:00,94.5993565,11.89,20,1
31-01-2017,2017-01-31 21:00:00,62.480512,12.11,21,1
31-01-2017,2017-01-31 22:00:00,49.9593695,11.63,22,1
31-01-2017,2017-01-31 23:00:00,49.152449,11.14,23,1
02-01-2017,2017-01-02 00:00:00,46.228482,10.84,00,0
02-01-2017,2017-01-02 01:00:00,45.970652,11.21,01,0
02-01-2017,2017-01-02 02:00:00,45.66999600000001,11.39,02,0
02-01-2017,2017-01-02 03:00:00,46.14283,11.68,03,0
02-01-2017,2017-01-02 04:00:00,45.630229,11.56,04,0
02-01-2017,2017-01-02 05:00:00,49.9991365,11.18,05,0
02-01-2017,2017-01-02 06:00:00,54.420047,11.02,06,0
02-01-2017,2017-01-02 07:00:00,92.894401,11.19,07,0
02-01-2017,2017-01-02 08:00:00,119.05475049999998,11.39,08,0
02-01-2017,2017-01-02 09:00:00,131.63117350000002,12.18,09,0
02-01-2017,2017-01-02 10:00:00,223.6284135,12.84,10,0
02-01-2017,2017-01-02 11:00:00,194.89326,13.41,11,0
02-01-2017,2017-01-02 12:00:00,195.674179,13.32,12,0
02-01-2017,2017-01-02 13:00:00,202.1223325,14.07,13,0
02-01-2017,2017-01-02 14:00:00,204.9912375,13.58,14,0
02-01-2017,2017-01-02 15:00:00,197.398144,13.37,15,0
02-01-2017,2017-01-02 16:00:00,195.4812435,13.14,16,0
02-01-2017,2017-01-02 17:00:00,160.098446,13.08,17,0
02-01-2017,2017-01-02 18:00:00,140.0635255,12.85,18,0
02-01-2017,2017-01-02 19:00:00,104.0507925,12.88,19,0
02-01-2017,2017-01-02 20:00:00,83.8098265,13.11,20,0
02-01-2017,2017-01-02 21:00:00,59.881673,13.3,21,0
02-01-2017,2017-01-02 22:00:00,48.5871895,12.52,22,0
02-01-2017,2017-01-02 23:00:00,47.207362,12.66,23,0
02-02-2017,2017-02-02 00:00:00,45.580848,12.8,00,3
02-02-2017,2017-02-02 01:00:00,44.2425355,13.05,01,3
02-02-2017,2017-02-02 02:00:00,43.634013,13.39,02,3
02-02-2017,2017-02-02 03:00:00,43.647123,13.57,03,3
02-02-2017,2017-02-02 04:00:00,43.389293,13.78,04,3
02-02-2017,2017-02-02 05:00:00,48.890249,13.65,05,3
02-02-2017,2017-02-02 06:00:00,52.73912650000001,13.9,06,3
02-02-2017,2017-02-02 07:00:00,92.4340215,13.96,07,3
02-02-2017,2017-02-02 08:00:00,112.740319,13.45,08,3
02-02-2017,2017-02-02 09:00:00,128.019587,13.71,09,3
02-02-2017,2017-02-02 10:00:00,230.325657,13.97,10,3
02-02-2017,2017-02-02 11:00:00,206.2541675,13.89,11,3
02-02-2017,2017-02-02 12:00:00,210.623512,14.66,12,3
02-02-2017,2017-02-02 13:00:00,207.138437,14.77,13,3
02-02-2017,2017-02-02 14:00:00,219.781721,14.11,14,3
02-02-2017,2017-02-02 15:00:00,209.2987465,14.89,15,3
02-02-2017,2017-02-02 16:00:00,202.554744,14.83,16,3
02-02-2017,2017-02-02 17:00:00,153.166752,14.2,17,3
02-02-2017,2017-02-02 18:00:00,133.960602,13.72,18,3
02-02-2017,2017-02-02 19:00:00,101.8321435,13.43,19,3
02-02-2017,2017-02-02 20:00:00,86.11019449999998,13.18,20,3
02-02-2017,2017-02-02 21:00:00,62.119113,13.21,21,3
02-02-2017,2017-02-02 22:00:00,49.5175625,13.27,22,3
02-02-2017,2017-02-02 23:00:00,48.741669,13.38,23,3
02-03-2017,2017-03-02 00:00:00,47.1245505,13.31,00,3
02-03-2017,2017-03-02 01:00:00,46.0735655,13.37,01,3
02-03-2017,2017-03-02 02:00:00,45.925641,13.48,02,3
02-03-2017,2017-03-02 03:00:00,45.8751675,13.52,03,3
02-03-2017,2017-03-02 04:00:00,45.1737825,13.76,04,3
02-03-2017,2017-03-02 05:00:00,45.4451595,13.88,05,3
02-03-2017,2017-03-02 06:00:00,53.9212115,13.87,06,3
02-03-2017,2017-03-02 07:00:00,93.237446,13.96,07,3
02-03-2017,2017-03-02 08:00:00,123.517176,13.51,08,3
02-03-2017,2017-03-02 09:00:00,137.561919,13.92,09,3
02-03-2017,2017-03-02 10:00:00,236.8131405,14.24,10,3
02-03-2017,2017-03-02 11:00:00,207.7910965,14.44,11,3
02-03-2017,2017-03-02 12:00:00,216.697375,14.4,12,3
02-03-2017,2017-03-02 13:00:00,206.15038,14.34,13,3
02-03-2017,2017-03-02 14:00:00,208.8503845,14.28,14,3
02-03-2017,2017-03-02 15:00:00,204.143676,14.3,15,3
02-03-2017,2017-03-02 16:00:00,199.938862,14.37,16,3
02-03-2017,2017-03-02 17:00:00,156.333691,14.31,17,3
02-03-2017,2017-03-02 18:00:00,141.7481605,14.19,18,3
02-03-2017,2017-03-02 19:00:00,105.42406499999998,14.12,19,3
02-03-2017,2017-03-02 20:00:00,79.1614575,14.1,20,3
02-03-2017,2017-03-02 21:00:00,60.4246455,14.09,21,3
02-03-2017,2017-03-02 22:00:00,50.929728,13.94,22,3
02-03-2017,2017-03-02 23:00:00,49.0469135,14.09,23,3
02-04-2017,2017-04-02 00:00:00,46.358271,14.16,00,6
02-04-2017,2017-04-02 01:00:00,44.6672995,14.18,01,6
02-04-2017,2017-04-02 02:00:00,45.0422455,14.0,02,6
02-04-2017,2017-04-02 03:00:00,45.05033,14.06,03,6
02-04-2017,2017-04-02 04:00:00,45.368029,13.68,04,6
02-04-2017,2017-04-02 05:00:00,45.58784,13.72,05,6
02-04-2017,2017-04-02 06:00:00,45.2738555,13.64,06,6
02-04-2017,2017-04-02 07:00:00,106.5569875,13.58,07,6
02-04-2017,2017-04-02 08:00:00,138.3430565,13.7,08,6
02-04-2017,2017-04-02 09:00:00,134.322001,13.81,09,6
02-04-2017,2017-04-02 10:00:00,125.9471145,13.96,10,6
02-04-2017,2017-04-02 11:00:00,122.2343625,13.95,11,6
02-04-2017,2017-04-02 12:00:00,115.8074035,14.46,12,6
02-04-2017,2017-04-02 13:00:00,122.28396200000002,14.34,13,6
02-04-2017,2017-04-02 14:00:00,122.8238755,14.7,14,6
02-04-2017,2017-04-02 15:00:00,61.9729365,14.43,15,6
02-04-2017,2017-04-02 16:00:00,55.051512,14.51,16,6
02-04-2017,2017-04-02 17:00:00,57.577809,14.65,17,6
02-04-2017,2017-04-02 18:00:00,57.21859499999999,14.47,18,6
